cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.12282280261157902,set_intersection,Intersection,30.723118232002122,0.3072311823200212,1,1.0
0.12282280261157902,paddleocr_geometry,OCR joined,52.213509693588435,0.5221350969358843,0,0.0
0.12282280261157902,ocr_if_nonempty_else_qwen,OCR-first,60.24834485180317,0.6024834485180317,0,0.0
0.12282280261157902,set_union,Union,192.65074866899263,1.9265074866899263,0,0.0
0.12514411762848063,set_intersection,Intersection,31.28487646609231,0.3128487646609231,1,1.0
0.12514411762848063,paddleocr_geometry,OCR joined,52.65223823178284,0.5265223823178284,0,0.0
0.12514411762848063,ocr_if_nonempty_else_qwen,OCR-first,60.64993234972715,0.6064993234972715,0,0.0
0.12514411762848063,set_union,Union,192.8898441157335,1.9288984411573349,0,0.0
0.12750930481971073,set_intersection,Intersection,31.85725176637,0.3185725176637,1,1.0
0.12750930481971073,paddleocr_geometry,OCR joined,53.09925861092533,0.5309925861092534,0,0.0
0.12750930481971073,ocr_if_nonempty_else_qwen,OCR-first,61.05910973380996,0.6105910973380996,0,0.0
0.12750930481971073,set_union,Union,193.1334583964302,1.931334583964302,0,0.0
0.12991919335652197,set_intersection,Intersection,32.44044479227831,0.3244044479227831,1,1.0
0.12991919335652197,paddleocr_geometry,OCR joined,53.55472754438265,0.5355472754438265,0,0.0
0.12991919335652197,ocr_if_nonempty_else_qwen,OCR-first,61.476020450678305,0.614760204506783,0,0.0
0.12991919335652197,set_union,Union,193.38167691572175,1.9338167691572175,0,0.0
0.13237462808126102,set_intersection,Intersection,33.034659995665166,0.33034659995665167,1,1.0
0.13237462808126102,paddleocr_geometry,OCR joined,54.01880470735833,0.5401880470735833,0,0.0
0.13237462808126102,ocr_if_nonempty_else_qwen,OCR-first,61.900810658058155,0.6190081065805816,0,0.0
0.13237462808126102,set_union,Union,193.63458669236988,1.9363458669236988,0,0.0
0.13487646980354737,set_intersection,Intersection,33.64010569245846,0.3364010569245846,1,1.0
0.13487646980354737,paddleocr_geometry,OCR joined,54.491652792870454,0.5449165279287045,0,0.0
0.13487646980354737,ocr_if_nonempty_else_qwen,OCR-first,62.333629276013696,0.6233362927601369,0,0.0
0.13487646980354737,set_union,Union,193.89227638976539,1.9389227638976538,0,0.0
0.13742559560205064,set_intersection,Intersection,34.25699413569625,0.3425699413569625,1,1.0
0.13742559560205064,paddleocr_geometry,OCR joined,54.973437568787574,0.5497343756878758,0,0.0
0.13742559560205064,ocr_if_nonempty_else_qwen,OCR-first,62.77462803915476,0.6277462803915477,0,0.0
0.13742559560205064,set_union,Union,194.1548363470112,1.941548363470112,0,0.0
0.14002289913197033,set_intersection,Intersection,34.88554158993682,0.3488554158993682,1,1.0
0.14002289913197033,paddleocr_geometry,OCR joined,55.46432793594239,0.5546432793594239,0,0.0
